tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
1167.00;-28006081#1_0;9.53;13.77;949.00;-0.43;155366806#0_0;5.10;0.00;tripinfo_veh794 routing_veh794;218.00;veh794;1;2522.75;32.01;passenger;;0
1167.00;-4796155#1_0;66.82;13.78;856.00;-0.16;136502877_0;12.10;0.00;tripinfo_bus358 routing_bus358;311.00;bus358;7;2415.33;118.01;bus;;69
1168.00;751336_0;90.03;12.68;850.00;-0.18;27934794#2_1;5.10;0.00;tripinfo_veh711 routing_veh711;318.00;veh711;2;2408.07;108.83;passenger;;38
1171.00;79716216_1;19.08;13.50;999.00;-0.65;-28000377#1_1;5.10;0.00;tripinfo_veh836 routing_veh836;172.00;veh836;1;1842.00;35.16;passenger;;0
1171.00;-27683097_1;39.52;12.83;903.00;-0.99;155291843#2_1;5.10;0.00;tripinfo_veh756 routing_veh756;268.00;veh756;1;3150.53;38.12;passenger;;0
1171.00;155366814_0;215.55;13.73;877.00;-0.68;4579079#3_0;12.10;0.00;tripinfo_bus367 routing_bus367;294.00;bus367;3;3063.91;94.53;bus;;37
1172.00;4316771#2_0;54.86;19.18;975.00;-0.73;27930621#1_0;12.10;0.00;tripinfo_bus408 routing_bus408;197.00;bus408;3;2005.01;58.23;bus;;0
1172.00;289876969_0;55.47;4.99;966.00;-0.17;-285717964#2_1;12.10;0.00;tripinfo_bus404 routing_bus404;206.00;bus404;3;2121.21;44.64;bus;;2
1173.00;168316894_0;37.98;13.38;998.00;-0.45;-28005175#3_0;5.10;0.00;tripinfo_veh835 routing_veh835;175.00;veh835;1;2099.93;21.35;passenger;;0
1174.00;154533147#4_1;61.17;12.64;943.00;-0.45;27194806#2_1;5.10;0.00;tripinfo_veh789 routing_veh789;231.00;veh789;1;2433.32;39.28;passenger;;5
