tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
887.00;785008#6_0;82.40;13.08;628.00;-0.97;28005200#0_1;5.10;0.00;tripinfo_veh526 routing_veh526;259.00;veh526;1;2641.68;54.96;passenger;;8
889.00;-27927925_0;68.92;12.16;679.00;-0.19;28004729#0_0;12.10;0.00;tripinfo_bus284 routing_bus284;210.00;bus284;1;1877.37;29.94;bus;;0
893.00;-27934801#1_1;40.49;12.97;801.00;-0.15;-28004351#1_1;5.10;0.00;tripinfo_veh670 routing_veh670;92.00;veh670;1;977.89;18.20;passenger;;0
895.00;155366797#0_0;51.79;12.71;698.00;-0.32;310763705#3_0;5.10;0.00;tripinfo_veh584 routing_veh584;197.00;veh584;1;2263.67;27.85;passenger;;0
896.00;175292105#2_1;32.91;12.81;727.00;-0.02;-313321338#0_1;5.10;0.00;tripinfo_veh608 routing_veh608;169.00;veh608;1;1799.43;35.39;passenger;;0
896.00;4808621#2_0;77.30;5.52;628.00;-0.97;-146362110_1;12.10;0.00;tripinfo_bus263 routing_bus263;268.00;bus263;1;2298.95;85.19;bus;;50
897.00;-144131812#0_1;59.15;12.83;644.00;-0.51;-332193350#2_1;5.10;0.00;tripinfo_veh539 routing_veh539;253.00;veh539;1;2842.18;40.91;passenger;;0
899.00;-27194798#5_0;142.19;13.65;698.00;-0.32;85619401#3_1;12.10;0.00;tripinfo_bus292 routing_bus292;201.00;bus292;1;2439.10;22.34;bus;;0
899.00;-27944183#0_1;132.98;13.08;701.00;-0.91;175292105#3_1;5.10;0.00;tripinfo_veh587 routing_veh587;198.00;veh587;1;1944.15;48.63;passenger;;15
899.00;155367901#0_0;58.10;13.70;689.00;-0.95;-170129077#4_1;5.10;0.00;tripinfo_veh577 routing_veh577;210.00;veh577;1;2478.55;35.97;passenger;;2
903.00;28016095#0_1;39.39;12.74;695.00;-0.93;165420774#3_1;5.10;0.00;tripinfo_veh582 routing_veh582;208.00;veh582;1;2454.12;43.41;passenger;;0
903.00;196901829#3_0;21.09;5.26;540.00;-0.48;-155366777#4_0;12.10;0.00;tripinfo_bus226 routing_bus226;363.00;bus226;1;3560.38;79.09;bus;;9
904.00;-4796067#3_0;37.94;8.33;735.00;-0.39;-175292107_1;5.10;0.00;tripinfo_veh615 routing_veh615;169.00;veh615;1;1950.02;24.31;passenger;;0
906.00;28005175#3_1;35.27;13.40;790.00;-0.39;-175292105#1_1;5.10;0.00;tripinfo_veh661 routing_veh661;116.00;veh661;1;1190.37;26.14;passenger;;0
910.00;155366779#1_0;103.43;12.62;657.00;-0.66;27683097_1;5.10;0.00;tripinfo_veh550 routing_veh550;253.00;veh550;1;3143.64;29.07;passenger;;0
911.00;-4796150#0_0;34.59;13.77;829.00;-0.85;-172179030_1;5.10;0.00;tripinfo_veh694 routing_veh694;82.00;veh694;1;859.60;18.38;passenger;;3
912.00;-79707604_0;13.73;8.15;542.00;-0.87;96747813#2_0;0.20;0.00;tripinfo_bus227 routing_bus227;370.00;bus227;1;2333.85;56.50;bus;;0
913.00;155366782_0;55.83;13.07;645.00;-0.71;168605805#1_0;11.68;0.00;tripinfo_bus270 routing_bus270;268.00;bus270;1;2647.20;73.99;bus;;9
913.00;-27947021_0;182.06;13.36;693.00;-0.54;-159229473#1_1;12.10;0.00;tripinfo_bus290 routing_bus290;220.00;bus290;1;2278.70;52.01;bus;;0
