tripinfo_arrival;tripinfo_arrivalLane;tripinfo_arrivalPos;tripinfo_arrivalSpeed;tripinfo_depart;tripinfo_departDelay;tripinfo_departLane;tripinfo_departPos;tripinfo_departSpeed;tripinfo_devices;tripinfo_duration;tripinfo_id;tripinfo_rerouteNo;tripinfo_routeLength;tripinfo_timeLoss;tripinfo_vType;tripinfo_vaporized;tripinfo_waitSteps
320.00;5/5to5/6_1;377.30;13.77;41.00;0.00;1/1to2/1_1;5.10;0.00;tripinfo_41;279.00;41;0;3570.47;150.66;privateType;;0
323.00;1/7to2/7_1;377.30;13.18;15.00;0.00;3/2to3/1_1;5.10;0.00;tripinfo_15;308.00;15;0;3918.80;166.63;privateType;;0
323.00;5/5to6/5_1;377.30;13.44;167.00;0.00;5/7to6/7_1;5.10;0.00;tripinfo_167;156.00;167;0;1937.36;85.61;privateType;;0
325.00;7/2to6/2_1;377.30;12.92;82.00;0.00;6/8to6/7_1;5.10;0.00;tripinfo_82;243.00;82;0;3139.09;129.59;privateType;;0
325.00;3/5to2/5_1;377.30;13.37;45.00;0.00;5/7to6/7_1;5.10;0.00;tripinfo_45;280.00;45;0;3519.48;153.06;privateType;;0
325.00;5/2to4/2_1;377.30;13.78;74.00;0.00;9/3to8/3_1;5.10;0.00;tripinfo_74;251.00;74;0;3137.36;137.69;privateType;;0
326.00;8/4to8/5_1;377.30;12.73;168.00;0.00;6/6to6/5_1;5.10;0.00;tripinfo_168;158.00;168;0;1955.24;87.05;privateType;;0
326.00;8/6to8/5_1;377.30;13.39;170.00;0.00;9/5to9/4_1;5.10;0.00;tripinfo_170;156.00;170;0;1935.83;85.52;privateType;;0
328.00;0/0to1/0_1;378.80;12.62;143.00;0.00;1/2to1/3_1;5.10;0.00;tripinfo_143;185.00;143;0;2362.07;99.63;privateType;;0
334.00;7/5to6/5_0;377.30;26.89;240.00;0.00;9/6to9/5_0;12.10;0.00;tripinfo_bus12;94.00;bus12;0;1547.50;36.47;busType;;0
340.00;4/5to3/5_1;377.30;13.57;140.00;0.00;0/4to1/4_1;5.10;0.00;tripinfo_140;200.00;140;0;2355.24;114.53;privateType;;3
341.00;7/4to7/5_1;377.30;13.48;61.00;0.00;9/0to8/0_1;5.10;0.00;tripinfo_61;280.00;61;0;3539.06;152.00;privateType;;1
344.00;8/2to7/2_1;377.30;12.65;129.00;0.00;6/4to6/5_1;5.10;0.00;tripinfo_129;215.00;129;0;2718.80;116.81;privateType;;0
344.00;6/1to6/0_1;377.30;12.89;69.00;0.00;5/6to6/6_1;5.10;0.00;tripinfo_69;275.00;69;0;3550.18;147.40;privateType;;0
344.00;1/7to0/7_1;377.30;13.86;57.00;0.00;7/7to8/7_1;5.10;0.00;tripinfo_57;287.00;57;0;3554.32;159.21;privateType;;0
347.00;3/6to2/6_1;377.30;13.27;67.00;0.00;4/1to5/1_1;5.10;0.00;tripinfo_67;280.00;67;0;3555.24;151.57;privateType;;0
